Date,Condition,Time,Tray,Plant,Hour_m1,µS/cm_m1,°C_m1,Temp.Comp._m1,Offset_m1,Measure_m1,Hour_m2,µS/cm_m2,°C_m2,Temp.Comp._m2,Offset_m2,Measure_m2,C1/C2,Wet_Mean,Wet_Std,Wet_StdErr,Ecp_Mean,Ecp_Std,Ecp_StdErr,Tmp_Mean,Tmp_Std,Tmp_StdErr,Shelf,Leaf_leaf1_x,Fresh weight (mg)_leaf1,Wet weight (mg)_leaf1,Dry weight (mg)_leaf1,RWC (FW-DW)/(TW-DW)_leaf1,Comment_leaf1,Group_leaf1,Leaf_leaf2_x,Fresh weight (mg)_leaf2,Wet weight (mg)_leaf2,Dry weight (mg)_leaf2,RWC (FW-DW)/(TW-DW)_leaf2,Comment_leaf2,Group_leaf2,Mean Fresh weight,Mean Wet weight,Mean Dry weight,Mean RWC,ID_leaf1,Series_leaf1,Repeat_leaf1,Ambient Humidity_leaf1,Ambient Temperature_leaf1,ECSt mAU_leaf1,gH+_leaf1,Leaf Angle_leaf1,Leaf Temperature Differential_leaf1,LEF_leaf1,Light Intensity (PAR)_leaf1,NPQt_leaf1,Phi2_leaf1,PhiNO_leaf1,PhiNPQ_leaf1,PS1 Active Centers_leaf1,PS1 Open Centers_leaf1,PS1 Over Reduced Centers_leaf1,PS1 Oxidized Centers_leaf1,Relative Chlorophyll_leaf1,Thickness_leaf1,vH+_leaf1,time_leaf1,Plant ID_leaf1,Time of Day_leaf1,User_leaf1,Device ID_leaf1,Latitude_leaf1,Longitude_leaf1,Issues_leaf1,Leaf_leaf1_y,ID_leaf2,Series_leaf2,Repeat_leaf2,Ambient Humidity_leaf2,Ambient Temperature_leaf2,ECSt mAU_leaf2,gH+_leaf2,Leaf Angle_leaf2,Leaf Temperature Differential_leaf2,LEF_leaf2,Light Intensity (PAR)_leaf2,NPQt_leaf2,Phi2_leaf2,PhiNO_leaf2,PhiNPQ_leaf2,PS1 Active Centers_leaf2,PS1 Open Centers_leaf2,PS1 Over Reduced Centers_leaf2,PS1 Oxidized Centers_leaf2,Relative Chlorophyll_leaf2,Thickness_leaf2,vH+_leaf2,time_leaf2,Plant ID_leaf2,Time of Day_leaf2,User_leaf2,Device ID_leaf2,Latitude_leaf2,Longitude_leaf2,Issues_leaf2,Leaf_leaf2_y,Mean_Thickness,Mean_ECSt mAU,Mean_gH+,Mean_Leaf Temperature Differential,Mean_LEF,Mean_NPQt,Mean_Phi2,Mean_PhiNO,Mean_PhiNPQ,Mean_PS1 Active Centers,Mean_PS1 Open Centers,Mean_PS1 Over Reduced Centers,Mean_PS1 Oxidized Centers,Mean_Relative Chlorophyll,Mean_vH+
20240121,Control,10,7,F,21:39:11,6.754,22.1,ATC2,0,1,22:32:39,34.49,23.6,ATC2,0,2,0.195824877,68.83333333,5.312563725,3.067210097,227.0333333,8.57107539,4.948512683,20.9,0.2,0.115470054,2,1,7.5,9,0.4,0.825581395,,57,2,20.8,24,1.3,0.859030837,,57,14.15,16.5,0.85,0.842306116,4047466,Whole Data Set,1,38.413,23.62,0.0001,151.033,7.231,-1.43,10.6070625,37.714,1.083,0.625,0.18,0.195,0.414,1.122,-0.286,0.164,10.83,0.03,0.015,01/21/2024 5:52 PM,7F,17.87277778,Alice Malivert,52:00:08:b6,51.4993438,-0.1755948,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.0001,151.033,-1.43,10.6070625,1.083,0.625,0.18,0.195,0.414,1.122,-0.286,0.164,10.83,0.015
20240121,Control,10,7,K,21:45:02,7.248,21.5,ATC2,0,1,22:34:39,43.44,23.7,ATC2,0,2,0.166850829,71.63333333,2.274496281,1.31318104,222.8333333,25.20105818,14.54983772,20.6,0.360555128,0.2081666,2,1,10.4,12.2,0.6,0.844827586,,58,2,21.2,25.5,1.6,0.820083682,,58,15.8,18.85,1.1,0.832455634,4047467,Whole Data Set,1,38.045,23.74,0.00014,226.33,13.803,-1.17,10.07998695,35.387,0.925,0.633,0.191,0.176,0.727,0.527,0.253,0.22,16.39,0.15,0.032,01/21/2024 5:53 PM,7K,17.89055556,Alice Malivert,52:00:08:b6,51.4993406,-0.1755869,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.00014,226.33,-1.17,10.07998695,0.925,0.633,0.191,0.176,0.727,0.527,0.253,0.22,16.39,0.032
20240121,Drought,10,8,A,21:46:02,11.69,21.5,ATC2,0,1,22:36:50,20.81,21.4,ATC2,0,2,0.561749159,28.6,2.2,1.270170592,238.2,3.031501278,1.750238079,21,0.264575131,0.152752523,2,1,2.4,2.9,0.1,0.821428571,really small,68,2,9.7,11.6,0.9,0.822429907,damaged wet,68,6.05,7.25,0.5,0.821929239,4047468,Whole Data Set,1,37.973,23.81,0.0001,99.449,17.438,-1.1,10.362924,38.064,1.124,0.605,0.186,0.209,0.631,0.545,0.074,0.381,12.42,0.13,0.01,01/21/2024 5:54 PM,8A,17.90194444,Alice Malivert,52:00:08:b6,51.4993577,-0.1755606,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.0001,99.449,-1.1,10.362924,1.124,0.605,0.186,0.209,0.631,0.545,0.074,0.381,12.42,0.01
20240121,Drought,10,8,K,21:47:32,5.451,21.4,ATC2,0,1,22:38:10,50.02,20.8,ATC2,0,2,0.108976409,33.63333333,1.517673658,0.876229295,246.7,12.6439709,7.3,20.73333333,0.115470054,0.066666667,2,1,12.7,15.1,0.8,0.832167832,,69,2,34.6,40.4,2.5,0.846965699,,69,23.65,27.75,1.65,0.839566766,4047469,Whole Data Set,1,37.689,23.89,0.00012,145.516,15.854,-1.02,10.4875155,36.993,0.919,0.63,0.193,0.177,0.831,0.686,0.243,0.071,16.15,0.13,0.017,01/21/2024 5:54 PM,8K,17.91527778,Alice Malivert,52:00:08:b6,51.499348,-0.1755689,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.00012,145.516,-1.02,10.4875155,0.919,0.63,0.193,0.177,0.831,0.686,0.243,0.071,16.15,0.017
20240121,Control,10,9,C,21:48:22,14.86,21.5,ATC2,0,1,22:39:20,14.55,20.7,ATC2,0,2,1.021305842,73.66666667,1.209683154,0.698410895,263.5,25.22637509,14.56445445,19.86666667,0.230940108,0.133333333,3,1,8.2,10.1,0.3,0.806122449,,59,2,11.7,13.9,0.8,0.832061069,,59,9.95,12,0.55,0.819091759,4047470,Whole Data Set,1,38.492,24.02,0.00007,218.348,17.547,-0.77,10.78159725,39.085,1.183,0.613,0.177,0.21,0.763,0.523,0.196,0.282,4.46,0.08,0.015,01/21/2024 5:56 PM,9C,17.93805556,Alice Malivert,52:00:08:b6,51.4993312,-0.1755734,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.00007,218.348,-0.77,10.78159725,1.183,0.613,0.177,0.21,0.763,0.523,0.196,0.282,4.46,0.015
20240121,Control,10,11,F,21:49:53,21.96,21.6,ATC2,0,1,22:41:00,64.79,19.4,ATC2,0,2,0.338941195,72.7,0.2,0.115470054,220.5333333,33.13673691,19.13150398,20.3,0.173205081,0.1,3,1,17.7,19.9,1.4,0.881081081,,60,,,,,,,,17.7,19.9,1.4,0.881081081,4047471,Whole Data Set,1,38.804,24.15,0.00015,183.304,16.096,-0.96,12.2298498,42.201,0.818,0.644,0.196,0.16,0.691,0.756,-0.029,0.273,16.44,0.2,0.027,01/21/2024 5:57 PM,11F,17.95,Alice Malivert,52:00:08:b6,51.4993405,-0.1755699,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.00015,183.304,-0.96,12.2298498,0.818,0.644,0.196,0.16,0.691,0.756,-0.029,0.273,16.44,0.027
20240121,Control,10,11,K,21:50:53,10.26,21.6,ATC2,0,1,22:42:00,87.56,19.7,ATC2,0,2,0.117176793,65.16666667,16.42934367,9.485485989,250.5,27.6289703,15.95159344,20.4,0,0,3,1,21,25.7,2.1,0.800847458,,61,2,55,63.1,4.5,0.861774744,,61,38,44.4,3.3,0.831311101,4047472,Whole Data Set,1,39.045,24.34,0.00012,107.403,10.411,-1.39,12.29092425,42.085,0.677,0.649,0.209,0.142,1.113,0.149,0.63,0.221,19.45,0.32,0.013,01/21/2024 5:57 PM,11K,17.96361111,Alice Malivert,52:00:08:b6,51.4993459,-0.1755592,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.00012,107.403,-1.39,12.29092425,0.677,0.649,0.209,0.142,1.113,0.149,0.63,0.221,19.45,0.013
20240121,Drought,10,12,F,21:52:13,0.84,21.6,ATC2,0,1,22:43:10,41.01,19.1,ATC2,0,2,0.020482809,42.43333333,3.028751118,1.748650273,267.4,9.638983349,5.565069631,20.26666667,0.461880215,0.266666667,3,1,8.3,10.2,0.6,0.802083333,,70,2,27.4,32,1.9,0.84717608,,70,17.85,21.1,1.25,0.824629707,4047473,Whole Data Set,1,39.265,24.57,0.00014,182.839,10.267,-1.56,10.7707131,39.302,1.079,0.609,0.188,0.203,0.625,0.943,0.065,-0.007,13.59,0.1,0.026,01/21/2024 5:58 PM,12F,17.97805556,Alice Malivert,52:00:08:b6,51.4993541,-0.1755785,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.00014,182.839,-1.56,10.7707131,1.079,0.609,0.188,0.203,0.625,0.943,0.065,-0.007,13.59,0.026
20240121,Drought,10,12,K,,,,,,,22:44:11,0.731,19.6,ATC2,0,2,,43.43333333,0.642910051,0.371184291,248.2,2.563201124,1.479864859,20.33333333,0.152752523,0.08819171,3,1,1.6,1.9,,,lost for dw,71,,,,,,,,1.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240121,Control,10,13,C,21:53:33,5.77,21.7,ATC2,0,1,22:45:21,17.28,19.5,ATC2,0,2,0.333912037,66.33333333,4.465795935,2.578328485,191.2,35.51464487,20.50438977,19.9,0.2,0.115470054,4,1,6,8.8,0.2,0.674418605,,62,2,2.8,3.1,0,0.903225806,very small,62,4.4,5.95,0.1,0.788822206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240121,Control,10,15,A,21:54:33,10.42,21.9,ATC2,0,1,22:46:31,33.87,18.2,ATC2,0,2,0.307646885,61,6.255397669,3.611555528,224.7,34.85570255,20.12394925,19.86666667,0.152752523,0.08819171,4,1,8.3,9.1,0.3,0.909090909,,63,2,17.8,20.9,1.2,0.842639594,,63,13.05,15,0.75,0.875865251,4047476,Whole Data Set,1,38.848,25.17,0.00014,173.508,14.636,-2.06,12.5705844,43.109,0.929,0.648,0.182,0.169,0.712,0.924,-0.058,0.134,18.24,0.08,0.024,01/21/2024 6:01 PM,15A,18.02277778,Alice Malivert,52:00:08:b6,51.4993412,-0.1755854,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.00014,173.508,-2.06,12.5705844,0.929,0.648,0.182,0.169,0.712,0.924,-0.058,0.134,18.24,0.024
20240121,Control,10,15,K,,,,,,,,,,,,,,68.26666667,1.892969449,1.092906421,210.4333333,37.35188527,21.56512102,19.56666667,0.057735027,0.033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240121,Drought,10,16,F,21:55:33,7.68,21.5,ATC2,0,1,22:48:31,36.47,19.5,ATC2,0,2,0.210584042,35.46666667,0.986576572,0.56960025,253.4333333,4.60904907,2.661035722,19.7,0.1,0.057735027,4,1,4.4,6.1,0,0.721311475,dead fw,72,2,27.3,31.5,2,0.857627119,very transparent dw,72,15.85,18.8,1,0.789469297,4047478,Whole Data Set,1,38.924,25.52,0.00015,185.689,6.04,-2.37,12.85836525,44.301,0.919,0.645,0.185,0.17,0.701,1.036,-0.013,-0.023,16.73,0.29,0.028,01/21/2024 6:03 PM,16F,18.05416667,Alice Malivert,52:00:08:b6,51.4993603,-0.175565,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.00015,185.689,-2.37,12.85836525,0.919,0.645,0.185,0.17,0.701,1.036,-0.013,-0.023,16.73,0.028
20240121,Drought,10,16,K,21:56:34,9.353,21.5,ATC2,0,1,22:49:11,44.13,19.6,ATC2,0,2,0.21194199,29.53333333,1.106044002,0.638574802,232.1333333,4.00166632,2.310363127,19.9,0.1,0.057735027,4,1,11.9,14.2,1,0.825757576,,73,2,31.4,38.1,2.1,0.813888889,cut a bit fw + dust dw,73,21.65,26.15,1.55,0.819823232,4047477,Whole Data Set,1,38.683,25.32,0.00018,126.305,7.354,-1.97,12.8144214,44.634,0.892,0.638,0.191,0.171,0.499,1.268,-0.303,0.035,18.15,0.1,0.023,01/21/2024 6:02 PM,16K,18.03888889,Alice Malivert,52:00:08:b6,51.4993618,-0.1755584,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.00018,126.305,-1.97,12.8144214,0.892,0.638,0.191,0.171,0.499,1.268,-0.303,0.035,18.15,0.023
20240123,Control,12,1,A,20:49:42,12.82,21.1,ATC2,0,1,21:43:29,47.15,21.3,ATC2,0,2,0.271898197,69.23333333,0.56862407,0.32829526,249.5,51.27114198,29.60140762,19.56666667,0.2081666,0.120185043,1,1,8.9,10.7,0.7,0.82,,74,2,34.9,42.4,2.6,0.811557789,,74,21.9,26.55,1.65,0.815778894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240123,Control,12,1,B,20:50:32,2.33,21.2,ATC2,0,1,21:44:49,10.17,20.9,ATC2,0,2,0.229105211,73.33333333,4.554484969,2.629533123,217.1666667,23.52452621,13.58189154,19.26666667,0.2081666,0.120185043,1,1,3,3.7,0,0.810810811,,75,2,9.9,11.9,0.7,0.821428571,,75,6.45,7.8,0.35,0.816119691,4051038,Whole Data Set,1,44.971,21.06,0.00009,315.786,11.471,-0.31,13.5970299,47.734,1.067,0.633,0.178,0.189,0.538,1.072,0.011,-0.083,4.34,0.03,0.028,01/23/2024 6:03 PM,1Bl5,18.05944444,Alice Malivert,52:00:08:b6,51.4993702,-0.1755514,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.00009,315.786,-0.31,13.5970299,1.067,0.633,0.178,0.189,0.538,1.072,0.011,-0.083,4.34,0.028
20240123,Control,12,1,M,20:52:02,12.97,21.3,ATC2,0,1,21:45:50,43.74,22.9,ATC2,0,2,0.29652492,73.46666667,1.101514109,0.635959468,213.7666667,27.18038508,15.69260265,19.63333333,0.057735027,0.033333333,1,1,8.2,9.9,0.4,0.821052632,,76,2,28.8,34.6,2.1,0.821538462,,76,18.5,22.25,1.25,0.821295547,4051042,Whole Data Set,1,45.063,21.75,0.00022,150.607,8.429,-0.42,15.20516295,53.719,0.865,0.629,0.199,0.172,0.697,0.464,0.243,0.293,16.28,0.15,0.033,01/23/2024 6:05 PM,1Ml5,18.08583333,Alice Malivert,52:00:08:b6,51.49935,-0.175561,,5,4051044,Whole Data Set,1,44.922,21.99,0.00018,176.593,6.737,-0.52,15.6780981,53.518,0.723,0.651,0.202,0.146,0.693,0.534,0.24,0.226,20.86,0.17,0.032,01/23/2024 6:05 PM,1Ml9,18.09722222,Alice Malivert,52:00:08:b6,51.4993396,-0.1755588,,9,0.16,0.0002,163.6,-0.47,15.44163053,0.794,0.64,0.2005,0.159,0.695,0.499,0.2415,0.2595,18.57,0.0325
20240123,Drought,12,2,B,20:53:22,3.969,21.1,ATC2,0,1,21:46:50,21.41,21.2,ATC2,0,2,0.185380663,22.96666667,1.429452109,0.82529456,218.2333333,10.02712987,5.789166127,20.26666667,0.230940108,0.133333333,1,1,16.5,21,1.2,0.772727273,,83,2,7.7,9.8,0.5,0.774193548,,83,12.1,15.4,0.85,0.773460411,4051047,Whole Data Set,1,44.791,22.24,0.00017,123.887,7.773,-0.49,15.2559,50.6,0.747,0.67,0.189,0.141,0.882,0.607,0.19,0.204,24.46,0.18,0.021,01/23/2024 6:06 PM,2Bl5,18.11083333,Alice Malivert,52:00:08:b6,51.4993372,-0.1755634,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.00017,123.887,-0.49,15.2559,0.747,0.67,0.189,0.141,0.882,0.607,0.19,0.204,24.46,0.021
20240123,Drought,12,2,N,20:54:13,11.48,21,ATC2,0,1,21:47:40,42.8,21.5,ATC2,0,2,0.268224299,33.93333333,0.642910051,0.371184291,263.2333333,4.100406484,2.367370787,20.46666667,0.057735027,0.033333333,1,1,7.9,9.6,0.7,0.808988764,,84,2,28,33.6,2.3,0.821086262,,84,17.95,21.6,1.5,0.815037513,4051051,Whole Data Set,1,44.915,22.82,0.00017,103.423,10.51,-0.73,14.3636031,49.182,0.911,0.649,0.184,0.167,0.701,0.601,0.14,0.259,15.78,0.12,0.018,01/23/2024 6:08 PM,2Nl5,18.14361111,Alice Malivert,52:00:08:b6,51.5018993,-0.1767419,,5,4051052,Whole Data Set,1,45.047,23.02,0.00012,175.038,17.144,-0.69,14.52967245,47.693,0.629,0.677,0.198,0.125,1.132,0.696,0.274,0.03,25.22,0.39,0.021,01/23/2024 6:09 PM,2Nl9,18.15805556,Alice Malivert,52:00:08:b6,51.4993678,-0.1755574,,9,0.255,0.000145,139.2305,-0.71,14.44663778,0.77,0.663,0.191,0.146,0.9165,0.6485,0.207,0.1445,20.5,0.0195
20240123,Control,12,5,A,20:55:43,10.97,21.3,ATC2,0,1,21:48:40,49.44,21.7,ATC2,0,2,0.221885113,74.3,1.389244399,0.802080628,242.3,29.6996633,17.1471086,20.6,0.1,0.057735027,2,1,9.3,11,0.4,0.839622642,dry crumbled,77,2,24.3,29.7,1.7,0.807142857,,77,16.8,20.35,1.05,0.823382749,4051054,Whole Data Set,1,44.83,23.18,0.00016,151.543,12.885,-0.65,13.654845,49.34,0.984,0.615,0.194,0.191,0.797,0.396,0.311,0.294,16,0.06,0.024,01/23/2024 6:10 PM,5A,18.17111111,Alice Malivert,52:00:08:b6,51.4993497,-0.1755531,,5,4051056,Whole Data Set,1,44.556,23.32,0.00019,211.861,16.709,-0.61,13.7370285,47.255,0.809,0.646,0.196,0.158,0.526,1.15,-0.491,0.341,19.17,0.27,0.04,01/23/2024 6:11 PM,5Al9,18.18444444,Alice Malivert,52:00:08:b6,51.4993563,-0.1755535,,9,0.165,0.000175,181.702,-0.63,13.69593675,0.8965,0.6305,0.195,0.1745,0.6615,0.773,-0.09,0.3175,17.585,0.032
20240123,Control,12,5,M,20:56:43,4.883,21.2,ATC2,0,1,21:49:30,19.16,23,ATC2,0,2,0.254853862,71.8,1.907878403,1.101514109,229.4666667,19.76621697,11.41203069,21.03333333,0.057735027,0.033333333,2,1,7.9,9.2,0.5,0.850574713,,78,2,19.7,24.7,1.3,0.786324786,,78,13.8,16.95,0.9,0.818449749,4051057,Whole Data Set,1,44.436,23.46,0.00016,186.816,12.046,-0.65,13.5935829,49.766,1.069,0.607,0.19,0.203,0.482,0.738,-0.129,0.391,15.35,0.16,0.03,01/23/2024 6:11 PM,5Ml5,18.19694444,Alice Malivert,52:00:08:b6,51.4993697,-0.1755471,,5,4051060,Whole Data Set,1,44.35,23.6,0.00016,213.317,7.87,-0.73,12.4727229,44.206,0.938,0.627,0.192,0.18,0.592,0.584,0.051,0.365,17.13,0.15,0.034,01/23/2024 6:12 PM,5Ml9,18.21111111,Alice Malivert,52:00:08:b6,51.4993697,-0.1755471,,9,0.155,0.00016,200.0665,-0.69,13.0331529,1.0035,0.617,0.191,0.1915,0.537,0.661,-0.039,0.378,16.24,0.032
20240123,Drought,12,6,A,20:59:13,8.097,21.4,ATC2,0,1,21:50:40,40.22,21.8,ATC2,0,2,0.201317752,16.4,1.664331698,0.960902354,232,4.384062043,2.531139401,21.26666667,0.251661148,0.145296631,2,1,7.3,8.7,0.4,0.831325301,brown spots,85,2,21.4,26.8,1.3,0.788235294,,85,14.35,17.75,0.85,0.809780298,4051061,Whole Data Set,1,44.261,23.71,0.00015,154.444,8.245,-0.6,13.8484863,49.082,0.962,0.627,0.19,0.183,0.545,0.434,0.223,0.342,16.02,0.14,0.023,01/23/2024 6:13 PM,6Al5,18.22361111,Alice Malivert,52:00:08:b6,51.4993645,-0.1755541,,5,4051063,Whole Data Set,1,44.083,23.84,0.00014,205.023,15.826,-0.73,14.0691168,48.248,0.825,0.648,0.193,0.159,0.622,0.86,-0.028,0.168,20.61,0.33,0.029,01/23/2024 6:14 PM,6A,18.23777778,Alice Malivert,52:00:08:b6,51.4993647,-0.1755548,,9,0.235,0.000145,179.7335,-0.665,13.95880155,0.8935,0.6375,0.1915,0.171,0.5835,0.647,0.0975,0.255,18.315,0.026
20240123,Drought,12,6,M,21:00:23,6.378,21.5,ATC2,0,1,21:51:40,31.13,22.3,ATC2,0,2,0.20488275,21.26666667,2.050203242,1.183685394,226.7,9.417536833,5.437217426,21.53333333,0.2081666,0.120185043,2,1,4.2,4.9,0.2,0.85106383,,86,2,19.9,24.6,1.5,0.796536797,,86,12.05,14.75,0.85,0.823800313,4051065,Whole Data Set,1,43.753,23.99,0.00013,202.688,23.528,-0.7,12.2953599,43.647,0.993,0.626,0.188,0.186,0.793,0.454,0.165,0.381,12.35,0.16,0.026,01/23/2024 6:15 PM,6Ml5,18.25388889,Alice Malivert,52:00:08:b6,51.4993648,-0.1755555,,5,4051067,Whole Data Set,1,43.618,24.1,0.00019,205.116,7.409,-0.75,14.3204472,48.511,0.778,0.656,0.194,0.151,0.605,0.944,-0.021,0.076,19.2,0.2,0.039,01/23/2024 6:16 PM,6Ml9,18.26805556,Alice Malivert,52:00:08:b6,51.4993789,-0.175551,,9,0.18,0.00016,203.902,-0.725,13.30790355,0.8855,0.641,0.191,0.1685,0.699,0.699,0.072,0.2285,15.775,0.0325
20240123,Drought,12,6,N,21:01:34,10.47,21.2,ATC2,0,1,21:52:40,33.09,23,ATC2,0,2,0.316409791,19.33333333,1.644181661,0.949268724,246.9666667,12.41303079,7.166666667,21.53333333,0.057735027,0.033333333,2,,,,,,,,2,23,27.7,2,0.817120623,,87,23,27.7,2,0.817120623,4051069,Whole Data Set,1,43.553,24.23,0.00017,150.407,13.12,-0.94,12.23236485,43.773,1.074,0.621,0.183,0.196,0.362,1.073,-0.394,0.321,17.33,0.11,0.026,01/23/2024 6:16 PM,6Nl5,18.28277778,Alice Malivert,52:00:08:b6,51.4993663,-0.1755716,,5,4051072,Whole Data Set,1,43.42,24.36,0.00016,199.336,13.378,-0.77,16.1416944,55.016,0.815,0.652,0.192,0.156,0.641,0.578,0.325,0.097,20.53,0.21,0.032,01/23/2024 6:17 PM,6Nl9,18.29444444,Alice Malivert,52:00:08:b6,51.4993586,-0.1755762,,9,0.16,0.000165,174.8715,-0.855,14.18702963,0.9445,0.6365,0.1875,0.176,0.5015,0.8255,-0.0345,0.209,18.93,0.029
20240123,Drought,12,6,N ,,,,,,,,,,,,,,,,,,,,,,,2,1,8.9,10.8,1.1,0.804123711,,88,,,,,,,,8.9,10.8,1.1,0.804123711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20240123,Control,12,9,B,21:06:14,7.23,21.2,ATC2,0,1,21:56:12,24.36,22.8,ATC2,0,2,0.29679803,76.43333333,1.361371857,0.785988408,245.8,15.37953185,8.879376855,20.4,0.346410162,0.2,3,1,16.1,18.5,1.1,0.862068966,,79,2,34.9,42,2.7,0.819338422,damaged,79,25.5,30.25,1.9,0.840703694,4051073,Whole Data Set,1,42.606,24.49,0.00015,123.529,18.709,-0.76,9.767142,34.452,1.049,0.63,0.181,0.189,0.328,0.428,0.142,0.43,9.04,0.1,0.019,01/23/2024 6:18 PM,9Bl5,18.31638889,Alice Malivert,52:00:08:b6,51.4993464,-0.175571,,5,4051074,Whole Data Set,1,42.154,24.54,0.00012,177.243,9.08,-0.81,10.678293,36.395,0.854,0.652,0.188,0.16,0.54,0.861,-0.06,0.199,19.1,0.41,0.021,01/23/2024 6:19 PM,9Bl9,18.33111111,Alice Malivert,52:00:08:b6,51.4993274,-0.1755959,,9,0.255,0.000135,150.386,-0.785,10.2227175,0.9515,0.641,0.1845,0.1745,0.434,0.6445,0.041,0.3145,14.07,0.02
20240123,Control,12,9,N,21:07:54,9.531,21.6,ATC2,0,1,21:57:02,44.87,22.3,ATC2,0,2,0.212413639,74.06666667,0.4163332,0.240370085,228.4,30.57760618,17.65398916,19.86666667,0.152752523,0.08819171,3,1,8.8,10.5,0.5,0.83,,80,2,32.5,38.9,2.1,0.826086957,,80,20.65,24.7,1.3,0.828043478,4051076,Whole Data Set,1,41.968,24.58,0.00014,341.695,12.647,-0.85,11.3005827,38.694,0.961,0.649,0.179,0.172,0.432,0.857,-0.247,0.39,16.8,0.12,0.048,01/23/2024 6:20 PM,9Nl5,18.34305556,Alice Malivert,52:00:08:b6,51.499341,-0.1755854,,5,4051079,Whole Data Set,1,41.806,24.63,0.0001,172.54,9.253,-0.86,10.61953875,35.275,0.797,0.669,0.184,0.147,0.22,0.932,-1.678,1.745,17.32,0.33,0.017,01/23/2024 6:21 PM,9Nl9,18.35611111,Alice Malivert,52:00:08:b6,51.4993405,-0.1755886,,9,0.225,0.00012,257.1175,-0.855,10.96006073,0.879,0.659,0.1815,0.1595,0.326,0.8945,-0.9625,1.0675,17.06,0.0325
20240123,Drought,12,10,A,21:09:35,15.24,21.3,ATC2,0,1,21:58:02,48.97,22.7,ATC2,0,2,0.311210945,29.3,0.9,0.519615242,256.6666667,6.171979693,3.563394137,20.4,0,0,3,1,14.7,17.7,1.3,0.817073171,,89,2,43.2,50.7,3.2,0.842105263,,89,28.95,34.2,2.25,0.829589217,4051081,Whole Data Set,1,41.572,24.66,0.00011,171.891,7.351,-0.93,10.8938466,38.004,1.013,0.637,0.181,0.183,0.605,0.907,-0.21,0.303,17.76,0.11,0.019,01/23/2024 6:22 PM,10Al5,18.36888889,Alice Malivert,52:00:08:b6,51.4993675,-0.17558,,5,4051084,Whole Data Set,1,41.465,24.69,0.0001,244.093,3.961,-0.8,11.5676748,37.692,0.754,0.682,0.181,0.137,0.435,0.726,-0.182,0.456,21.43,0.37,0.024,01/23/2024 6:22 PM,10Al9,18.38138889,Alice Malivert,52:00:08:b6,51.4993464,-0.1755884,,9,0.24,0.000105,207.992,-0.865,11.2307607,0.8835,0.6595,0.181,0.16,0.52,0.8165,-0.196,0.3795,19.595,0.0215
20240123,Drought,12,10,B,21:11:05,15.14,20.9,ATC2,0,1,21:58:52,48.9,24,ATC2,0,2,0.309611452,37.96666667,1.258305739,0.726483157,269.1666667,4.389001405,2.533991143,20.93333333,0.2081666,0.120185043,3,1,9.2,11.2,0.8,0.807692308,,90,2,36.7,44.9,2.7,0.805687204,,90,22.95,28.05,1.75,0.806689756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4051086,Whole Data Set,1,41.167,24.73,0.00012,367.93,14.873,-0.78,11.3822514,37.417,0.762,0.676,0.184,0.14,0.5,1.396,-0.743,0.346,19.18,0.21,0.044,01/23/2024 6:24 PM,10Bl9,18.41305556,Alice Malivert,52:00:08:b6,51.4993299,-0.1755917,,9,0.21,0.00012,367.93,-0.78,11.3822514,0.762,0.676,0.184,0.14,0.5,1.396,-0.743,0.346,19.18,0.044
